## Copyright (c) Qualcomm Technologies, Inc. and/or its subsidiaries.
## SPDX-License-Identifier: BSD-3-Clause-Clear
35,0,253682206566068,0.069368,-9.75637,-1.89805,0,0,0
16,1,253682206566068,0.000532,-0.010184,-0.000304,0,0,0
16,0,253682215648913,0,-0.010108,-0.000684,0,0,0
35,0,253682215648913,0.073554,-9.76534,-1.91181,0,0,0
16,1,253682215648913,0,-0.010108,-0.000684,0,0,0
35,1,253682215648913,0.073554,-9.76534,-1.91181,0,0,0
16,0,253682224730673,-0.001292,-0.010184,-0.00114,0,0,0
35,0,253682224730673,0.074152,-9.75458,-1.90583,0,0,0
16,1,253682224730673,-0.001292,-0.010184,-0.00114,0,0,0
35,1,253682224730673,0.074152,-9.75458,-1.90583,0,0,0
16,0,253682233811416,-0.000988,-0.010412,-0.001976,0,0,0
35,0,253682233811416,0.076544,-9.75458,-1.90463,0,0,0
16,1,253682233811416,-0.000988,-0.010412,-0.001976,0,0,0
35,1,253682233811416,0.076544,-9.75458,-1.90463,0,0,0
16,0,253682242891205,-0.000228,-0.010564,-0.000456,0,0,0
35,0,253682242891205,0.076544,-9.76175,-1.90284,0,0,0
16,1,253682242891205,-0.000228,-0.010564,-0.000456,0,0,0
35,1,253682242891205,0.076544,-9.76175,-1.90284,0,0,0
16,0,253682251970100,0.00038,-0.011248,-0.00038,0,0,0
35,0,253682251970100,0.084318,-9.76773,-1.90583,0,0,0
16,1,253682251970100,0.00038,-0.011248,-0.00038,0,0,0
35,1,253682251970100,0.084318,-9.76773,-1.90583,0,0,0
16,0,253682261048157,-0.001976,-0.010108,0,0,0,0
35,0,253682261048157,0.068172,-9.76414,-1.90104,0,0,0
16,1,253682261048157,-0.001976,-0.010108,0,0,0,0
35,1,253682261048157,0.068172,-9.76414,-1.90104,0,0,0
16,0,253682270125428,-0.000456,-0.009956,-0.000912,0,0,0
35,0,253682270125428,0.075348,-9.75996,-1.90343,0,0,0
16,1,253682270125428,-0.000456,-0.009956,-0.000912,0,0,0
35,1,253682270125428,0.075348,-9.75996,-1.90343,0,0,0
16,0,253682279201962,-0.000912,-0.010412,-0.00076,0,0,0
35,0,253682279201962,0.07176,-9.76893,-1.89446,0,0,0
16,1,253682279201962,-0.000912,-0.010412,-0.00076,0,0,0
35,1,253682279201962,0.07176,-9.76893,-1.89446,0,0,0
16,0,253682288277806,-0.00114,-0.010488,-0.00076,0,0,0
35,0,253682288277806,0.077142,-9.76594,-1.90463,0,0,0
16,1,253682288277806,-0.00114,-0.010488,-0.00076,0,0,0
35,1,253682288277806,0.077142,-9.76594,-1.90463,0,0,0
16,0,253682297353002,-0.0019,-0.009272,-0.00114,0,0,0
35,0,253682297353002,0.081328,-9.76175,-1.90822,0,0,0
16,1,253682297353002,-0.0019,-0.009272,-0.00114,0,0,0
35,1,253682297353002,0.081328,-9.76175,-1.90822,0,0,0
35,1,253682306430082,0.069966,-9.76175,-1.90104,0,0,0
16,0,253682306430082,-0.001596,-0.00836,0.00038,0,0,0
16,1,253682306430082,-0.001596,-0.00836,0.00038,0,0,0
35,0,253682306430082,0.069966,-9.76175,-1.90104,0,0,0
35,1,253682315513909,0.080132,-9.75996,-1.90762,0,0,0
16,0,253682315513909,-0.000304,-0.0095,0.000684,0,0,0
